review_id,transaction_id,customer_id,product_id,store_id,review_date,rating,sentiment,review_text
R00297,T0101265,C08491,P0034,S007,2024-01-02,4,Positive,"Amazing product, exceeded my expectations!"
R00298,T0074353,C07946,P0052,S017,2023-07-10,3,Neutral,Nothing special but gets the job done.
R00299,T0106861,C09140,P0075,S015,2024-02-23,5,Positive,"Perfect for my needs, love the quality."
R00300,T0114662,C01650,P0212,S024,2024-04-24,3,Neutral,Nothing special but gets the job done.
R00301,T0061024,C02169,P0101,S017,2023-04-02,4,Positive,Fast shipping and excellent quality.
R00302,T0078473,C00683,P0219,S025,2023-08-11,5,Positive,Outstanding service and product quality!
R00303,T0136683,C03969,P0145,S024,2024-10-07,3,Neutral,"Average experience, could be better."
R00304,T0032337,C09451,P0138,S023,2022-09-16,2,Negative,"Arrived damaged, very frustrating experience."
R00305,T0126565,C01349,P0080,S011,2024-07-20,5,Positive,Incredibly impressed with this item.
R00306,T0008765,C09208,P0022,S019,2022-03-19,4,Positive,"Great value for money, highly recommend."
R00307,T0043120,C08000,P0101,S024,2022-11-24,5,Positive,"Amazing product, exceeded my expectations!"
R00308,T0011702,C06679,P0036,S011,2022-04-10,2,Negative,"Worst purchase ever, do not recommend."
R00309,T0141616,C03112,P0031,S015,2024-11-08,2,Negative,"Worst purchase ever, do not recommend."
R00310,T0151595,C06523,P0111,S007,2024-12-31,4,Positive,"Perfect for my needs, love the quality."
R00311,T0070802,C05323,P0204,S005,2023-06-14,5,Positive,Incredibly impressed with this item.
R00312,T0053210,C04511,P0071,S003,2023-01-27,5,Positive,Incredibly impressed with this item.
R00313,T0021607,C07783,P0200,S002,2022-06-22,4,Positive,Fast shipping and excellent quality.
R00314,T0036865,C01327,P0018,S024,2022-10-16,4,Positive,Outstanding service and product quality!
R00315,T0135144,C05878,P0176,S008,2024-09-26,5,Positive,"Perfect for my needs, love the quality."
R00316,T0067907,C03673,P0070,S022,2023-05-24,3,Neutral,Met my basic expectations.
R00317,T0037451,C00776,P0131,S004,2022-10-20,1,Negative,"Terrible quality, complete waste of money."
R00318,T0110929,C02898,P0186,S013,2024-03-26,2,Negative,"Terrible quality, complete waste of money."
R00319,T0059293,C09151,P0193,S012,2023-03-19,4,Positive,"Amazing product, exceeded my expectations!"
R00320,T0149831,C00903,P0103,S008,2024-12-22,5,Positive,"Perfect for my needs, love the quality."
R00321,T0114799,C09187,P0159,S001,2024-04-25,2,Negative,Extremely unhappy with this product.
R00322,T0060004,C00694,P0038,S021,2023-03-25,4,Positive,Outstanding service and product quality!
R00323,T0009068,C03401,P0034,S019,2022-03-21,3,Neutral,Met my basic expectations.
R00324,T0078495,C09474,P0122,S002,2023-08-12,5,Positive,Fast shipping and excellent quality.
R00325,T0051774,C03706,P0206,S017,2023-01-13,5,Positive,"Will definitely buy again, very satisfied."
R00326,T0017650,C07475,P0122,S001,2022-05-25,5,Positive,Incredibly impressed with this item.
R00327,T0040351,C05435,P0117,S022,2022-11-07,4,Positive,"Great value for money, highly recommend."
R00328,T0044577,C09952,P0217,S022,2022-12-02,3,Neutral,Met my basic expectations.
R00329,T0033000,C04299,P0121,S009,2022-09-20,5,Positive,Incredibly impressed with this item.
R00330,T0148873,C02135,P0041,S024,2024-12-17,4,Positive,Outstanding service and product quality!
R00331,T0061758,C02682,P0004,S024,2023-04-08,4,Positive,Fast shipping and excellent quality.
R00332,T0061143,C05484,P0195,S006,2023-04-03,2,Negative,"Not as described, very misleading."
R00333,T0082205,C00107,P0084,S017,2023-09-09,5,Positive,Incredibly impressed with this item.
R00334,T0098444,C00731,P0135,S017,2023-12-18,4,Positive,"Amazing product, exceeded my expectations!"
R00335,T0036116,C00696,P0136,S009,2022-10-11,4,Positive,Outstanding service and product quality!
R00336,T0102578,C00464,P0149,S018,2024-01-14,4,Positive,Outstanding service and product quality!
R00337,T0132021,C00597,P0018,S001,2024-09-03,5,Positive,Incredibly impressed with this item.
R00338,T0141270,C00863,P0185,S016,2024-11-06,3,Neutral,Met my basic expectations.
R00339,T0041963,C06955,P0215,S018,2022-11-17,4,Positive,Outstanding service and product quality!
R00340,T0061138,C02745,P0008,S025,2023-04-03,5,Positive,Fast shipping and excellent quality.
R00341,T0011674,C01770,P0027,S020,2022-04-10,3,Neutral,"Average experience, could be better."
R00342,T0038902,C00263,P0118,S002,2022-10-29,4,Positive,"Amazing product, exceeded my expectations!"
R00343,T0102075,C00809,P0217,S019,2024-01-09,4,Positive,"Amazing product, exceeded my expectations!"
R00344,T0079458,C08049,P0175,S012,2023-08-20,4,Positive,"Great value for money, highly recommend."
R00345,T0052554,C04164,P0214,S004,2023-01-20,4,Positive,"Amazing product, exceeded my expectations!"
R00346,T0101131,C07213,P0015,S021,2024-01-01,3,Neutral,Met my basic expectations.
R00347,T0008139,C08998,P0216,S018,2022-03-14,3,Neutral,Met my basic expectations.
R00348,T0077834,C02721,P0160,S008,2023-08-06,3,Neutral,"Product works fine, delivery was slow."
R00349,T0063930,C08506,P0152,S002,2023-04-25,3,Neutral,"Product works fine, delivery was slow."
R00350,T0137991,C07457,P0217,S015,2024-10-16,4,Positive,"Perfect for my needs, love the quality."
R00351,T0016219,C09487,P0157,S005,2022-05-14,4,Positive,Outstanding service and product quality!
R00352,T0081445,C06178,P0149,S002,2023-09-04,4,Positive,"Amazing product, exceeded my expectations!"
R00353,T0122469,C02822,P0196,S025,2024-06-20,4,Positive,"Perfect for my needs, love the quality."
R00354,T0129298,C09169,P0186,S002,2024-08-11,2,Negative,Extremely unhappy with this product.
R00355,T0056983,C04803,P0101,S001,2023-03-01,3,Neutral,"Product works fine, delivery was slow."
R00356,T0057821,C08878,P0173,S014,2023-03-08,4,Positive,"Great value for money, highly recommend."
R00357,T0031597,C03406,P0065,S004,2022-09-10,5,Positive,"Amazing product, exceeded my expectations!"
R00358,T0084280,C02224,P0061,S008,2023-09-25,5,Positive,"Great value for money, highly recommend."
R00359,T0059685,C08322,P0187,S007,2023-03-23,4,Positive,"Great value for money, highly recommend."
R00360,T0019708,C03210,P0183,S005,2022-06-09,5,Positive,"Will definitely buy again, very satisfied."
R00361,T0090945,C04616,P0110,S005,2023-11-07,5,Positive,Best purchase I've made this year.
R00362,T0130650,C01363,P0021,S017,2024-08-23,1,Negative,Very disappointed with the quality.
R00363,T0101287,C04795,P0164,S019,2024-01-02,3,Neutral,Met my basic expectations.
R00364,T0060733,C06720,P0164,S016,2023-03-31,4,Positive,"Perfect for my needs, love the quality."
R00365,T0111271,C05742,P0042,S012,2024-03-29,4,Positive,Best purchase I've made this year.
R00366,T0095309,C09330,P0070,S009,2023-12-02,5,Positive,Best purchase I've made this year.
R00367,T0031622,C07759,P0131,S016,2022-09-10,3,Neutral,Met my basic expectations.
R00368,T0084633,C00273,P0187,S024,2023-09-27,3,Neutral,Nothing special but gets the job done.
R00369,T0115445,C07035,P0174,S017,2024-04-30,1,Negative,"Worst purchase ever, do not recommend."
R00370,T0063503,C07897,P0119,S022,2023-04-22,4,Positive,"Amazing product, exceeded my expectations!"
R00371,T0109280,C01187,P0144,S019,2024-03-14,3,Neutral,"Product works fine, delivery was slow."
R00372,T0131592,C09355,P0032,S023,2024-08-31,5,Positive,Fast shipping and excellent quality.
R00373,T0015743,C04175,P0134,S005,2022-05-11,4,Positive,Fast shipping and excellent quality.
R00374,T0111971,C06284,P0130,S016,2024-04-04,5,Positive,"Great value for money, highly recommend."
R00375,T0126859,C03563,P0068,S006,2024-07-23,5,Positive,"Will definitely buy again, very satisfied."
R00376,T0052999,C05730,P0037,S021,2023-01-25,3,Neutral,"Product works fine, delivery was slow."
R00377,T0062926,C08398,P0111,S009,2023-04-17,4,Positive,"Will definitely buy again, very satisfied."
R00378,T0033545,C03200,P0044,S019,2022-09-24,4,Positive,Incredibly impressed with this item.
R00379,T0141101,C08555,P0092,S021,2024-11-05,4,Positive,Outstanding service and product quality!
R00380,T0109685,C04803,P0177,S012,2024-03-16,5,Positive,"Great value for money, highly recommend."
R00381,T0009808,C03627,P0185,S002,2022-03-28,5,Positive,"Amazing product, exceeded my expectations!"
R00382,T0016727,C00087,P0050,S008,2022-05-18,4,Positive,Outstanding service and product quality!
R00383,T0022423,C00814,P0163,S016,2022-06-28,4,Positive,"Will definitely buy again, very satisfied."
R00384,T0127696,C09892,P0014,S014,2024-07-29,4,Positive,"Amazing product, exceeded my expectations!"
R00385,T0036157,C08381,P0142,S021,2022-10-12,1,Negative,Very disappointed with the quality.
R00386,T0124708,C05893,P0157,S007,2024-07-06,4,Positive,Best purchase I've made this year.
R00387,T0125335,C00450,P0011,S011,2024-07-10,5,Positive,"Will definitely buy again, very satisfied."
R00388,T0048906,C08848,P0005,S007,2022-12-24,4,Positive,"Great value for money, highly recommend."
R00389,T0096736,C08548,P0100,S001,2023-12-09,2,Negative,"Arrived damaged, very frustrating experience."
R00390,T0141118,C02348,P0025,S014,2024-11-05,3,Neutral,Met my basic expectations.
R00391,T0084571,C05416,P0017,S002,2023-09-27,5,Positive,Best purchase I've made this year.
R00392,T0075453,C01813,P0065,S024,2023-07-19,5,Positive,Outstanding service and product quality!
R00393,T0151500,C03261,P0161,S007,2024-12-31,3,Neutral,"Product works fine, delivery was slow."
R00394,T0142456,C07215,P0009,S012,2024-11-13,3,Neutral,"Average experience, could be better."
R00395,T0151357,C04281,P0061,S006,2024-12-30,3,Neutral,"Product works fine, delivery was slow."
R00396,T0151431,C01870,P0074,S016,2024-12-30,1,Negative,Very disappointed with the quality.
R00397,T0114126,C09416,P0046,S024,2024-04-20,2,Negative,"Arrived damaged, very frustrating experience."
R00398,T0078390,C02860,P0201,S015,2023-08-11,5,Positive,"Great value for money, highly recommend."
R00399,T0109551,C05451,P0021,S019,2024-03-15,5,Positive,Outstanding service and product quality!
R00400,T0089613,C09660,P0212,S006,2023-10-30,3,Neutral,"Product works fine, delivery was slow."
R00401,T0143093,C00159,P0134,S014,2024-11-16,3,Neutral,Met my basic expectations.
R00402,T0064273,C05973,P0083,S008,2023-04-28,4,Positive,Best purchase I've made this year.
R00403,T0033093,C07642,P0117,S008,2022-09-21,2,Negative,"Terrible quality, complete waste of money."
R00404,T0083044,C00715,P0176,S005,2023-09-15,5,Positive,Outstanding service and product quality!
R00405,T0011893,C06828,P0003,S021,2022-04-11,5,Positive,"Perfect for my needs, love the quality."
R00406,T0110746,C04639,P0001,S004,2024-03-25,2,Negative,"Terrible quality, complete waste of money."
R00407,T0077757,C07016,P0063,S024,2023-08-06,4,Positive,"Amazing product, exceeded my expectations!"
R00408,T0015611,C01949,P0036,S018,2022-05-10,5,Positive,"Amazing product, exceeded my expectations!"
R00409,T0001451,C09385,P0087,S007,2022-01-14,5,Positive,"Perfect for my needs, love the quality."
R00410,T0101283,C01873,P0226,S020,2024-01-02,5,Positive,Incredibly impressed with this item.
R00411,T0065904,C09493,P0099,S014,2023-05-10,4,Positive,"Amazing product, exceeded my expectations!"
R00412,T0097325,C08041,P0149,S004,2023-12-12,5,Positive,Best purchase I've made this year.
R00413,T0085260,C01672,P0152,S001,2023-10-01,4,Positive,"Amazing product, exceeded my expectations!"
R00414,T0030761,C02088,P0094,S008,2022-09-04,2,Negative,Extremely unhappy with this product.
R00415,T0035607,C09356,P0166,S014,2022-10-08,1,Negative,"Terrible quality, complete waste of money."
R00416,T0044643,C03839,P0216,S012,2022-12-02,4,Positive,Best purchase I've made this year.
R00417,T0074021,C04885,P0072,S010,2023-07-07,3,Neutral,"Decent product, does what it says."
R00418,T0084242,C01185,P0157,S008,2023-09-25,5,Positive,Fast shipping and excellent quality.
R00419,T0135909,C09674,P0224,S024,2024-10-02,4,Positive,"Will definitely buy again, very satisfied."
R00420,T0018953,C04417,P0124,S025,2022-06-04,5,Positive,Outstanding service and product quality!
R00421,T0132206,C01695,P0029,S002,2024-09-05,2,Negative,"Arrived damaged, very frustrating experience."
R00422,T0087985,C02418,P0156,S002,2023-10-20,1,Negative,"Arrived damaged, very frustrating experience."
R00423,T0099914,C01352,P0191,S017,2023-12-25,4,Positive,"Amazing product, exceeded my expectations!"
R00424,T0079848,C06737,P0183,S009,2023-08-23,4,Positive,Fast shipping and excellent quality.
R00425,T0125679,C09790,P0092,S015,2024-07-13,5,Positive,Incredibly impressed with this item.
R00426,T0038670,C01179,P0172,S018,2022-10-28,4,Positive,Fast shipping and excellent quality.
R00427,T0001070,C01724,P0190,S006,2022-01-10,5,Positive,"Great value for money, highly recommend."
R00428,T0049501,C09165,P0022,S008,2022-12-27,4,Positive,"Amazing product, exceeded my expectations!"
R00429,T0028114,C08565,P0079,S012,2022-08-13,3,Neutral,Met my basic expectations.
R00430,T0068081,C00451,P0140,S007,2023-05-25,5,Positive,"Great value for money, highly recommend."
R00431,T0015043,C05280,P0009,S012,2022-05-06,1,Negative,Very disappointed with the quality.
R00432,T0005852,C00288,P0126,S012,2022-02-24,3,Neutral,"Decent product, does what it says."
R00433,T0095065,C01158,P0124,S008,2023-12-01,5,Positive,"Perfect for my needs, love the quality."
R00434,T0074467,C04343,P0213,S003,2023-07-11,3,Neutral,"Average experience, could be better."
R00435,T0133114,C06394,P0053,S002,2024-09-11,3,Neutral,"Product works fine, delivery was slow."
R00436,T0080441,C04102,P0146,S015,2023-08-27,4,Positive,"Great value for money, highly recommend."
R00437,T0008524,C00013,P0115,S017,2022-03-17,5,Positive,"Perfect for my needs, love the quality."
R00438,T0091294,C09947,P0072,S013,2023-11-09,1,Negative,"Terrible quality, complete waste of money."
R00439,T0110186,C08461,P0153,S018,2024-03-20,4,Positive,"Perfect for my needs, love the quality."
R00440,T0072458,C03676,P0213,S006,2023-06-26,4,Positive,Best purchase I've made this year.
R00441,T0148462,C06491,P0103,S007,2024-12-15,4,Positive,"Will definitely buy again, very satisfied."
R00442,T0096195,C04681,P0081,S008,2023-12-06,3,Neutral,Met my basic expectations.
R00443,T0067846,C01679,P0109,S015,2023-05-23,3,Neutral,OK quality for the price.
R00444,T0078371,C04809,P0223,S008,2023-08-10,1,Negative,"Arrived damaged, very frustrating experience."
R00445,T0050870,C09137,P0180,S017,2023-01-05,4,Positive,"Amazing product, exceeded my expectations!"
R00446,T0048882,C03172,P0193,S010,2022-12-24,5,Positive,Fast shipping and excellent quality.
R00447,T0039291,C07528,P0135,S011,2022-11-01,4,Positive,Incredibly impressed with this item.
R00448,T0007672,C06563,P0046,S019,2022-03-10,3,Neutral,"Decent product, does what it says."
R00449,T0023465,C05658,P0044,S020,2022-07-06,5,Positive,Best purchase I've made this year.
R00450,T0069146,C09297,P0218,S006,2023-06-02,5,Positive,"Perfect for my needs, love the quality."
R00451,T0044397,C02550,P0206,S018,2022-12-01,4,Positive,Incredibly impressed with this item.
R00452,T0020073,C06537,P0048,S019,2022-06-12,5,Positive,Incredibly impressed with this item.
R00453,T0025249,C05908,P0096,S010,2022-07-19,2,Negative,"Worst purchase ever, do not recommend."
R00454,T0004657,C03012,P0172,S017,2022-02-12,3,Neutral,Met my basic expectations.
R00455,T0107422,C06109,P0037,S025,2024-02-28,2,Negative,"Poor customer service, won't buy again."
R00456,T0019409,C02386,P0140,S018,2022-06-07,5,Positive,Best purchase I've made this year.
R00457,T0115236,C08558,P0090,S005,2024-04-29,2,Negative,"Poor customer service, won't buy again."
R00458,T0109758,C08788,P0051,S009,2024-03-17,3,Neutral,Nothing special but gets the job done.
R00459,T0114141,C03849,P0186,S018,2024-04-20,5,Positive,"Will definitely buy again, very satisfied."
R00460,T0075899,C03701,P0001,S004,2023-07-22,2,Negative,Extremely unhappy with this product.
R00461,T0005099,C04815,P0204,S023,2022-02-16,5,Positive,"Perfect for my needs, love the quality."
R00462,T0039459,C02361,P0148,S021,2022-11-02,1,Negative,Product broke after one week of use.
R00463,T0004879,C09790,P0110,S011,2022-02-14,1,Negative,"Not as described, very misleading."
R00464,T0022656,C01335,P0082,S008,2022-06-30,3,Neutral,"Decent product, does what it says."
R00465,T0033812,C05452,P0103,S018,2022-09-26,4,Positive,"Amazing product, exceeded my expectations!"
R00466,T0119868,C05736,P0097,S011,2024-06-01,5,Positive,"Perfect for my needs, love the quality."
R00467,T0061118,C02699,P0055,S017,2023-04-03,4,Positive,Outstanding service and product quality!
R00468,T0083414,C04279,P0104,S004,2023-09-19,4,Positive,Best purchase I've made this year.
R00469,T0032514,C03590,P0136,S019,2022-09-17,3,Neutral,Met my basic expectations.
R00470,T0124410,C09841,P0212,S006,2024-07-04,3,Neutral,Nothing special but gets the job done.
R00471,T0088468,C01991,P0194,S020,2023-10-23,1,Negative,Product broke after one week of use.
R00472,T0047121,C05075,P0125,S020,2022-12-15,5,Positive,"Perfect for my needs, love the quality."
R00473,T0032622,C03520,P0110,S010,2022-09-18,3,Neutral,"Product works fine, delivery was slow."
R00474,T0095101,C09938,P0177,S018,2023-12-01,1,Negative,"Terrible quality, complete waste of money."
